Date, Open , High , Low , Last ,Ask High,Bid Low
01-03-13,1.2384,1.2409,1.2362,1.24,1.2414,1.2362
04-03-13,1.2396,1.2486,1.2392,1.2454,1.2491,1.2392
05-03-13,1.2454,1.2476,1.243,1.2455,1.2482,1.243
06-03-13,1.2455,1.2486,1.2431,1.2485,1.249,1.2431
07-03-13,1.2485,1.2495,1.2436,1.2443,1.2502,1.2436
08-03-13,1.2443,1.2496,1.2436,1.2473,1.2502,1.2436
11-03-13,1.2463,1.2508,1.2463,1.2482,1.2515,1.2463
12-03-13,1.2478,1.2493,1.2455,1.2462,1.25,1.2455
13-03-13,1.2462,1.2498,1.2455,1.2491,1.2503,1.2455
14-03-13,1.2491,1.2528,1.2465,1.2495,1.2533,1.2465
15-03-13,1.2491,1.2495,1.2466,1.2469,1.2503,1.2466
18-03-13,1.2491,1.2522,1.248,1.249,1.2528,1.248
19-03-13,1.249,1.252,1.2477,1.2507,1.2525,1.2477
20-03-13,1.2507,1.2528,1.2495,1.2511,1.2535,1.2495
21-03-13,1.2511,1.2518,1.2479,1.2495,1.2524,1.2479
22-03-13,1.2495,1.2507,1.2474,1.2482,1.2514,1.2474
25-03-13,1.2484,1.249,1.2414,1.2435,1.2496,1.2414
26-03-13,1.2435,1.2445,1.2391,1.2405,1.2455,1.2391
27-03-13,1.2405,1.2452,1.2397,1.2423,1.2457,1.2397
28-03-13,1.2424,1.2437,1.239,1.2404,1.2443,1.239
29-03-13,1.2404,1.2415,1.2386,1.2402,1.242,1.2386
01-04-13,1.2405,1.2429,1.2394,1.2399,1.2431,1.2394
02-04-13,1.2399,1.2401,1.2356,1.2392,1.2408,1.2356
03-04-13,1.2393,1.2401,1.2361,1.238,1.2407,1.2361
04-04-13,1.238,1.2428,1.2368,1.2399,1.2433,1.2368
05-04-13,1.2399,1.241,1.2371,1.24,1.2416,1.2371
08-04-13,1.2397,1.2424,1.2395,1.2421,1.2429,1.2395
09-04-13,1.2418,1.2426,1.2379,1.239,1.2433,1.2379
10-04-13,1.2388,1.2396,1.2361,1.2376,1.2404,1.2361
11-04-13,1.2375,1.2388,1.2351,1.2365,1.2393,1.2351
12-04-13,1.2365,1.2393,1.2356,1.2366,1.2398,1.2356
15-04-13,1.237,1.2393,1.2345,1.2387,1.2399,1.2345
16-04-13,1.2387,1.2394,1.2339,1.2343,1.24,1.2339
17-04-13,1.2343,1.2371,1.2312,1.2358,1.2377,1.2312
18-04-13,1.2358,1.237,1.2341,1.2357,1.2377,1.2341
19-04-13,1.2357,1.2374,1.2334,1.2367,1.2381,1.2334
22-04-13,1.2364,1.2412,1.236,1.2399,1.2418,1.236
23-04-13,1.2399,1.2425,1.2389,1.2408,1.2432,1.2389
24-04-13,1.2408,1.2436,1.2397,1.2417,1.2442,1.2397
25-04-13,1.2417,1.243,1.2365,1.2383,1.244,1.2365
26-04-13,1.2383,1.239,1.235,1.2356,1.24,1.235
29-04-13,1.2365,1.2368,1.2324,1.2332,1.2375,1.2324
30-04-13,1.2332,1.2344,1.2306,1.231,1.235,1.2306
01-05-13,1.231,1.2334,1.23,1.2321,1.2342,1.23
02-05-13,1.2321,1.2359,1.2318,1.235,1.2364,1.2318
03-05-13,1.2346,1.2358,1.2319,1.2334,1.2364,1.2319
06-05-13,1.2334,1.2346,1.2286,1.2307,1.2355,1.2286
07-05-13,1.2304,1.2334,1.2297,1.2315,1.234,1.2297
08-05-13,1.2318,1.2326,1.2261,1.2275,1.2332,1.2261
09-05-13,1.227,1.2337,1.2262,1.233,1.2344,1.2262
10-05-13,1.233,1.2407,1.2322,1.238,1.2412,1.2322
13-05-13,1.2388,1.242,1.2381,1.241,1.2425,1.2381
14-05-13,1.241,1.2435,1.237,1.2431,1.2441,1.237
15-05-13,1.2425,1.2483,1.2414,1.2459,1.2488,1.2414
16-05-13,1.2457,1.2538,1.2436,1.2519,1.2548,1.2436
17-05-13,1.2522,1.2593,1.2501,1.2585,1.2598,1.2501
20-05-13,1.2568,1.2583,1.2527,1.2536,1.2589,1.2527
21-05-13,1.2537,1.2622,1.253,1.2597,1.2627,1.253
22-05-13,1.2593,1.2682,1.2573,1.2663,1.2688,1.2573
23-05-13,1.2663,1.2699,1.2619,1.263,1.2705,1.2619
24-05-13,1.2632,1.2673,1.2622,1.2637,1.2679,1.2622
27-05-13,1.2633,1.2665,1.2578,1.2604,1.2669,1.2578
28-05-13,1.2604,1.2706,1.26,1.2705,1.2713,1.26
29-05-13,1.2701,1.2724,1.2645,1.2658,1.273,1.2645
30-05-13,1.2658,1.2688,1.2561,1.2571,1.2693,1.2561
31-05-13,1.2572,1.267,1.2568,1.2638,1.2677,1.2568
03-06-13,1.2635,1.2635,1.2487,1.2518,1.2641,1.2487
04-06-13,1.2519,1.2547,1.2499,1.2518,1.2553,1.2499
05-06-13,1.2518,1.2557,1.245,1.2491,1.2565,1.245
06-06-13,1.2493,1.2517,1.2435,1.2436,1.2523,1.2435
07-06-13,1.2442,1.2492,1.24,1.2485,1.2499,1.24
10-06-13,1.2477,1.2619,1.2477,1.2575,1.2624,1.2477
11-06-13,1.2572,1.2632,1.2516,1.2537,1.2638,1.2516
12-06-13,1.2543,1.2576,1.2504,1.2557,1.2583,1.2504
13-06-13,1.2554,1.2594,1.2475,1.2484,1.26,1.2475
14-06-13,1.2484,1.2534,1.2477,1.2509,1.254,1.2477
17-06-13,1.2502,1.2562,1.2491,1.2545,1.2569,1.2491
18-06-13,1.2545,1.2626,1.2536,1.2605,1.2631,1.2536
19-06-13,1.261,1.2688,1.2542,1.2685,1.2696,1.2542
20-06-13,1.2681,1.2774,1.2663,1.2731,1.2779,1.2663
21-06-13,1.2731,1.2775,1.2705,1.2757,1.2781,1.2705
24-06-13,1.2762,1.2814,1.2729,1.2754,1.282,1.2729
25-06-13,1.2753,1.2764,1.2656,1.2685,1.2771,1.2656
26-06-13,1.2685,1.277,1.2675,1.2738,1.2779,1.2675
27-06-13,1.2737,1.2745,1.2619,1.2661,1.2752,1.2619
28-06-13,1.2661,1.2692,1.2615,1.2678,1.2698,1.2615
01-07-13,1.2685,1.2706,1.2628,1.2634,1.2712,1.2628
02-07-13,1.2634,1.2721,1.2624,1.2715,1.2727,1.2624
03-07-13,1.2715,1.2747,1.2689,1.273,1.2753,1.2689
04-07-13,1.2726,1.2743,1.2698,1.2729,1.2749,1.2698
05-07-13,1.2729,1.282,1.2724,1.281,1.2826,1.2724
08-07-13,1.2802,1.2859,1.2776,1.2782,1.2865,1.2776
09-07-13,1.2782,1.2813,1.2755,1.2775,1.2819,1.2755
10-07-13,1.2775,1.2792,1.2707,1.271,1.2799,1.2707
11-07-13,1.2708,1.272,1.258,1.2586,1.2726,1.258
12-07-13,1.2586,1.2668,1.2572,1.262,1.2673,1.2572
15-07-13,1.261,1.2682,1.261,1.2616,1.2689,1.261
16-07-13,1.2616,1.2633,1.2576,1.2585,1.2639,1.2576
17-07-13,1.2585,1.2645,1.2563,1.2608,1.2651,1.2563
18-07-13,1.2608,1.2688,1.259,1.266,1.2694,1.259
19-07-13,1.2667,1.2707,1.2625,1.2663,1.2714,1.2625
22-07-13,1.2652,1.2667,1.2593,1.2602,1.2674,1.2593
23-07-13,1.2602,1.2676,1.2582,1.2633,1.2682,1.2582
24-07-13,1.263,1.2699,1.2618,1.2672,1.2705,1.2618
25-07-13,1.2672,1.2698,1.2629,1.2635,1.2704,1.2629
26-07-13,1.2641,1.2661,1.2616,1.264,1.2667,1.2616
29-07-13,1.2631,1.2687,1.2618,1.2666,1.2693,1.2618
30-07-13,1.2666,1.2717,1.2655,1.2703,1.2723,1.2655
31-07-13,1.2705,1.2753,1.2692,1.2703,1.276,1.2692
01-08-13,1.2703,1.2768,1.2694,1.2759,1.2774,1.2694
02-08-13,1.2759,1.2767,1.27,1.2712,1.2773,1.27
